Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Glycolipid Metabolic Process (GO:0006664),1/33,0.0276935307652746,0.0551849189702188,0,0,38.966796875,139.75661625657744,GALC
GO_Biological_Process_2023,Vasculogenesis (GO:0001570),1/33,0.0276935307652746,0.0551849189702188,0,0,38.966796875,139.75661625657744,TGFBR3
GO_Biological_Process_2023,Positive Regulation Of Notch Signaling Pathway (GO:0045747),1/33,0.0276935307652746,0.0551849189702188,0,0,38.966796875,139.75661625657744,TGFB2
GO_Biological_Process_2023,Regulation Of Lamellipodium Assembly (GO:0010591),1/33,0.0276935307652746,0.0551849189702188,0,0,38.966796875,139.75661625657744,PLCE1
GO_Biological_Process_2023,Inositol Lipid-Mediated Signaling (GO:0048017),1/33,0.0276935307652746,0.0551849189702188,0,0,38.966796875,139.75661625657744,PLCE1
GO_Biological_Process_2023,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),1/33,0.0276935307652746,0.0551849189702188,0,0,38.966796875,139.75661625657744,TGFB2
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),2/310,0.0279373643674681,0.05522219669844,0,0,8.517316017316018,30.473170300665597,TGFB2;PLCE1
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),1/34,0.0285213543387547,0.05522219669844,0,0,37.78409090909091,134.401872793062,TGFB2
GO_Biological_Process_2023,Negative Regulation Of Ras Protein Signal Transduction (GO:0046580),1/34,0.0285213543387547,0.05522219669844,0,0,37.78409090909091,134.401872793062,TGFB2
GO_Biological_Process_2023,Embryonic Limb Morphogenesis (GO:0030326),1/34,0.0285213543387547,0.05522219669844,0,0,37.78409090909091,134.401872793062,TGFB2
GO_Biological_Process_2023,Liver Development (GO:0001889),1/35,0.0293485145757202,0.0564235526702226,0,0,36.67095588235294,129.39395719366985,TGFBR3
GO_Biological_Process_2023,Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283),1/36,0.030175011976485,0.0576068410460168,0,0,35.621428571428574,124.70139957851625,PLCE1
GO_Biological_Process_2023,Fatty Acid Transport (GO:0015908),1/38,0.0318260202427604,0.0602269950324588,0,0,33.692567567567565,116.15415220409751,FABP7
