GeneID	GSM2069823	GSM2069824	GSM2069825	GSM2069826	GSM2069827	GSM2069828	GSM2069829	GSM2069830	GSM2069831	GSM2069832	GSM2069833	GSM2069834	GSM2069835	GSM2069836	GSM2069837	GSM2069838	GSM2069839	GSM2069840	GSM2069841	GSM2069842	GSM2069843	GSM2069844	GSM2069845	GSM2069846	GSM2069847	GSM2069848	GSM2069849	GSM2069850
1668	0.1049	1.531	2.714	0	0.5494	0	0	0.04038	0.3218	0.1249	0.4775	0.3125	0.3541	3.72	0	0	0.3228	1.949	0	0	0	0.1843	0.05675	0.5672	0.1625	0.06837	0	0
724068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1670	0	0	0.04479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377799	0	0	0	0	0.06132	0	0	0	0	0	0	0	0	0	0	0	0.03002	0	0	0	0	0.06855	0	0.07034	0	0	0	0
105377803	0.06711	0.1703	0	0	0	0	0.25	0.05166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07261	0.2419	0.1039	0	0.07194	0
101928095	0.1964	0.06954	0.03376	0.02717	0.0574	0.08401	0.02552	0.04922	0.02001	0.2556	0.02494	0.01943	0.007708	0.01567	0.03769	0.02181	0.01639	0.1093	0.01401	0.007855	0.004217	0.08556	0.01977	0.03293	0	0.09524	0.004896	0.01677
349196	0.179	0.04009	0.04953	0.02506	0.04412	0	0.09806	0.2108	0.07384	0.07525	0.09586	0.04481	0.08886	0	0.07111	0.02012	0.135	0.02653	0	0.02717	0.0389	0.3576	0.05697	0.06327	0.03262	0.01373	0.02258	0.09025
100128890	0.6252	0.2139	0.3871	0.4848	0.09934	0.07602	0.6934	1.125	0.1847	0.2343	0.6779	0.2691	0.4209	0.04821	0.06852	0.09396	0.281	0.1195	0.005389	0.1571	0.03892	1.201	0.2508	0.4727	0.2067	0.1831	0.1657	0.3182
641517	0	0.1455	0	0	0.1201	0	0.427	0.8825	0.1005	0	0.2087	0	0.09674	0	0	0	0.05878	0	0	0	0	0.1342	0.124	0	0.1775	0	0	0.7017
401447	0	0	0	0	0	0	0	0.01463	0.01665	0	0	0.01617	0.03206	0	0	0	0.009742	0	0	0	0	0.5562	0	0	0	0	0	0
645402	0	0	0	0	0	0	0	0.01463	0.01665	0	0	0.01617	0	0	0	0	0	0	0	0	0	0.2225	0	0	0	0	0	0
100131980	0	0	0	0	0.00435	0	0	0	0	0	0.00756	0	0.02803	0	0	0	0	0	0	0.007142	0	0	0	0	0	0	0	0
100289462	0	0.2577	0	0	0	0.1099	0	0	0	0.3629	0	0	0	1.278	0	0.09702	0	0	0	0.08734	0.09378	1879	0	0	0	0	0	0
55894	0	0	0	0	0	0.06322	0	0.08995	0	0.06958	0.1064	0.7956	0.0493	2.873	0	0	0	0	0	0.1005	0.05395	177.7	0.06322	0	0	0	0	0
10407	0	0	0	0	0	0	0	0	0	0	0	0	0.0174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504180	0	0	0	0	0	0	0	0	0	0.1123	0	0	0	0.1078	0	0	0	0	0	0	0	0	0	0.1133	0	0	0	0
503614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131608	0	0	0.05789	0.01464	0.01289	0	0.3209	0.0758	0.04315	0.01466	0.0112	0	0	0.02815	0	0	0	0.007752	0	0	0	0	0	0.02958	0	0	0	0.03014
441317	0	0	0	0.01953	0	0	0	0	0	0	0	0	0	0.01877	0	0	0.008416	0	0	0	0	0	0	0.01972	0	0	0	0
105377800	0.0471	0.02989	0.01583	0.1962	0	0.02548	0.04386	0	0.02064	0.02805	0.04288	0	0.01988	0.2963	0	0	0.1449	0	0	0	0.02175	0.02758	0.02548	0.1132	0	0.0307	0.02525	0
107986910	0.06916	0.05265	0.1301	0.01646	0.02898	0.3293	0.02576	0.05324	0.01212	0.0659	0.03777	0.01177	0.01167	0.01582	0.1453	0.01321	0.02128	0.183	0.1804	0.02379	0.02555	0.04859	0.0449	0.0831	0.04284	0.9736	0.05931	0.03387
101929400	0.05785	0.08389	0.01666	0	0	0.05366	0.04618	0.01909	0	0.04921	0	0	0.006974	0.009453	0.0186	0	0.02543	0.03123	0.01268	0	0	0.07742	0.008942	0.01986	0	0.14	0.01772	0.03035
105379215	0.04431	0	0	0.02636	0.02321	0	0.04126	0.08528	0.03884	0.05277	0.04034	0.05657	0.0187	0.02534	0	0	0.0568	0.01395	0	0.03811	0	0.1038	0.02397	0.02662	0.03431	0.02888	0	0.1085
107986912	0	0	0	0	0	0.03401	0	0.09677	0	0.03743	0	0.02675	0.02652	0.07189	0	0	0	0	0	0.02703	0	0	0	0	0	0	0	0
441328	0	0	0	0.05932	0	0	0	0	0	0	0	0	0	0	0	0	0.02557	0	0	0	0	0	0	0	0	0	0	0
100133251	0	0	0.09929	0.01598	0.01407	0	0.3002	0.08273	0.0471	0.016	0.01223	0	0	0	0	0	0	0.008461	0	0	0	0	0	0.03228	0	0	0	0.03289
105379216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245908	0	0	0	0	0	0	0	0	0	0.1089	0	0	0.07716	0.1046	0	0	0	0	0	0	0	0	0	0.1099	0	0	0	0
245909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653423	0	0	0	0	0	0	0	0	0	0	0	0	0.08299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414325	0	0	0	0	0	0.09954	0	0.1416	0	0.1096	0.1675	1.174	0.07763	4.419	0	0	0	0	0	0.1582	0.08495	280.3	0.09953	0	0	0	0	0
1673	0	0.6837	0	0	0	0.7774	0	0	0	1.284	0	0	0	5.649	0	0.429	0	0	0	0.4634	0.4147	1.178e+04	1.166	0	0	0	0	0
100132396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132103	0.1688	0.08034	0.1844	0.1004	0.1105	0.02284	0.1965	0.5849	0.2035	0.02514	0.2497	0.07185	0.1247	0.04828	0.01584	0	0.1515	0.01329	0	0.0363	0.01949	0.2471	0.1598	0.07608	0.06537	0.02751	0.0905	0.1292
392188	0	0	0	0	0	0	0	0	0.01665	0	0	0	0	0.04346	0	0	0	0.01197	0	0	0	0.04449	0	0	0	0	0	0
645836	0	0	0	0	0	0	0	0.04388	0.01665	0	0	0.01617	0	0	0	0	0.009742	0	0	0	0	0.1112	0	0.02283	0	0	0	0
100302186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379219	0.8707	0.8396	0.4212	1.45	0.1277	0.2261	0.3243	0.429	0.1221	0.1244	0.1902	0.5632	0.1763	0.478	0.02613	0.2994	0.2322	0.1974	0.08015	0.3294	0.2894	0.2447	0.3015	0.9625	0.5394	0.227	0.4853	0.2985
112268014	0.1086	0.04594	0.2189	0.04307	0.02844	0.6659	0.3034	0.09754	0.06346	0.02156	0.09886	0.01541	0.04582	0.4141	0.1087	0.08646	0.09282	0.3192	0.1805	0.03113	0.08358	0.04239	0.3134	0.435	0.5046	1.769	0.1746	0.5097
286042	1.601	1.58	2.064	1.157	1.143	0.9239	2.231	2.127	1.684	0.8616	0.6045	0.4138	1.231	1.058	0.783	0.8837	0.8088	1.673	0.8733	2.692	2.814	0.6527	1.27	1.112	0.8632	1.144	1.17	1.423
157285	14.43	1.439	40.23	8.758	1.483	4.652	4.937	5.624	2.194	24.68	4.771	3.855	3.064	1.115	7.368	1.753	10.11	5.333	8.163	6.302	4.612	7.195	5.238	10.52	4.589	23.21	1.844	14.91
105379222	0	0	0.04577	0	0	0	0.04228	0.01748	0	0.4867	0.02067	0	0	0.1039	0	0.06507	0	0.0286	0.01742	0	0	0	0	0	0	0.1184	0.02434	0.0278
107986913	0	0	0	0	0	0	0.03677	0	0	0	0	0	0.03332	0	0	0.01886	0.02025	0.01243	0	0	0	0.1156	0	0	0	0	0	0
105379224	0	0	0.01683	0	0	0	0	0	0	0	0	0	0.01057	0.01432	0	0	0	0.01577	0.02882	0	0	0	0	0.01505	0.05818	0	0	0
105379225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02799
137075	4.638	3.556	0.1977	0.3167	0.6164	2.32	9.733	1.435	4.593	2.019	2.155	2.218	1.596	1.458	1.293	1.914	1.897	4.518	0.6019	0.8675	0.9316	1.329	1.956	2.222	0.4774	1.79	1.472	1.098
9258	20.19	6.558	8.685	16.79	5.024	8.755	18.73	5.645	3.573	12.4	5.203	13.56	5.737	4.454	3.393	6.504	4.626	8.856	3.633	10.76	8.29	12.7	6.344	13.57	7.134	13.86	7.279	16.21
90459	5.933	3.009	3.723	6.892	2.742	4.413	6.438	5.107	2.743	8.821	5.329	10.38	2.823	2.914	0.6795	2.547	2.779	5.018	3.021	7.485	6.999	3.131	3.76	1.922	3.033	5.368	1.895	4.048
105379227	0	0	0	0	0.03268	0	0.1162	0	0.1094	0.07432	0	0.05311	0.05266	0	0	0.05961	0.064	0.1179	0.04787	0.1073	0.05762	0.07307	0	0.07498	0.1933	0.08134	0.602	0.4584
100616350	0	0.519	0	0	0	0	1.523	0	0	0	0	0.3481	0	0	0	0	0	0	0	0	0	0	0	0.9829	0.6334	0	0	0.5007
109616996	0	0	0	0	0	0	1.225	0	0	0	0.2994	0	0	0	0	0	0	0.4144	0	0	0	0	0	0	0.5095	0.4288	0	0.4027
79660	21.11	22.04	9.692	9.456	14.43	8.207	11.51	16.11	13.68	13.13	10.76	19.2	18.24	16.03	2.272	10.43	7.14	7.492	4.185	21.54	30.29	5.422	15.47	11.31	11.86	9.893	3.826	4.324
102724880	0.007441	0.3116	0.6701	0.01771	0.3157	0.1047	0.1247	0.2177	0.574	0.2925	0.3319	0.2343	0.854	0.5447	0.005583	0.2559	0.103	0.914	0.685	0.0128	0.02062	0.008714	0.3462	1.699	0.3112	0.7372	0.5185	0.1184
101929128	0.04233	0.05371	0.1991	0	0.02217	0.1832	0	0.1303	0.4081	0.1512	0	0.03603	0.3929	0.2421	0	0.2426	0.04341	0.7198	0.4871	0	0.03909	0.09913	0.1374	2.034	1.18	0.2207	0.2269	0
157273	0.02638	0.9483	0	0.01046	0.004605	0	0.01638	0.02707	0	0.1152	0.008004	0	0.0371	0.01006	0	0.0168	0	0.01108	0.006745	0	0	0.0103	0.009514	0.02113	0.01362	0	0	0
105379228	0	0	0	0.04893	0	0	0	0	0	0	0	0	0.0347	0	0	0	0	0.0259	0.03154	0	0	0	0	0	0	0.1072	0	0
105379231	0.03166	1.366	0	0	0	0	0	0	0	0.1131	0.02882	0	0.1069	0	0	0.03024	0	0	0.02428	0	0	0	0	0	0	0	0	0
105379230	0	0.03634	0	0	0.00375	0	0	0	0.006275	0	0	0	0.006042	0	0	0	0	0.009019	0	0.006157	0	0	0	0	0.01109	0	0	0.008766
8658	12.56	5.986	11.58	11.26	6.886	5.545	12.5	10.21	6.998	16.46	8.011	8.673	4.087	7.964	1.235	3.396	5.376	4.407	9.359	10.13	13.17	2.754	6.532	6.09	9.438	9.303	4.254	5.029
693182	0	0	0	0	0	0	0	0	0	0.7432	0	0.2656	0.2633	0.3569	0	0	0	0	0	0	0.2881	0	0	0	0.9664	0.4067	0	0.382
157627	0	0	0	0	0	0	0	0.007973	0	0	0	0	0.00874	0.01185	0	0	0	0	0	0	0	0	0.01121	0	0	0	0	0
406907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379234	0	0	0.01127	0	0.03512	0	0.06245	0.01291	0.05878	0	0	0.01427	0.01415	0.05753	0	0	0.008598	0.01056	0	0	0.03097	0	0.05443	0.06044	0.1298	0.02185	0.0719	0.04106
4482	8.634	9.802	4.687	11.53	2.983	4.45	12.77	9.159	4.009	6.233	5.743	5.963	2.863	1.819	3.279	4.008	4.715	4.503	5.02	12.04	10.34	2.723	3.376	6.926	5.161	8.875	6.097	5.638
101929191	0.6664	0.6342	0.1119	0.06607	0.2908	0.2404	1.138	0.171	0.292	0.1984	0.6066	0.5672	0.1874	0.3176	0	0.1592	0.2848	0.1399	0.0426	0.2388	1.436	0.13	0.6008	0.1335	0.516	0.1448	0.05953	0.3399
112268021	0.3807	0.3376	0.08939	0.0382	0.2618	0.2581	0.803	0.2648	0.1488	0.05463	0.405	0.2499	0.1548	0.07345	0.006883	0.2761	0.1717	0.2456	0.07741	0.5167	0.8429	0.1665	0.5956	0.03307	0.2344	0.1375	0.05409	0.2022
203074	0	0	0.008342	0	0	0	0	0	0	0.5618	0	0.01057	0	0.0142	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0152
105379237	0	0.301	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03238	0.01738	0	0	0	0	0	0	0	0	0	0	0
94137	0.003776	0.02396	0.0609	0.01348	0.01978	0.01635	0.218	0.09303	0.00662	0.01799	0.03438	0.08036	0	0.06047	0.01417	0.02525	0.09295	0.01427	0.02607	0.03572	0.0558	0.2299	0.2125	0.04538	0.07018	0.2658	0.01619	0.01849
100422982	0	0	0	0	0.1704	0	1.818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203076	0	0	0	0	0	0	0.0941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0
83595	4.82	1.135	0.8539	1.243	0.8233	0.8964	6.592	2.739	3.234	1.345	3.059	3.662	1.176	1.4	0.2684	0.9623	5.652	2.686	0.6932	1.311	0.8258	36.53	1.538	3.484	1.968	3.509	0.3633	2.685
102723313	0.2057	0.06867	0.2982	0.03864	0.07936	0.08199	0.6652	0.1333	0.1328	0.3996	0.2069	0.1106	0.1553	0.2352	0	0.1241	0.4163	0.1159	0.02491	0.1396	0.3598	0.3169	0.1288	0.03902	0.1676	0.522	0.1276	0.2915
54984	16.21	17.68	76.55	23.72	8.117	22.99	78.34	27.45	10.26	34.16	17.9	12.52	21.62	19.53	3.081	17.61	51.81	12.76	19.62	16.89	15.65	22.48	27.99	27.52	8.419	66.66	33.66	26.27
100302166	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4875	0	0.4072	0	0	0	0	0	0	0	0	0	0	0	0
101929229	0.136	0	0.7769	0	0.03562	0.07359	1.14	0.1571	0.1192	0.162	0.06191	0.1737	0.287	0.1556	0.05103	0.06497	1.151	0.1285	0.313	0.117	0.1256	0	0.07359	0.08172	0	0.5319	0.2916	0
101929248	0.03112	0.009873	0.285	0.02777	0.05094	0.01684	1.674	0.5541	0.3171	0.4356	0.3577	0.006623	0.1018	0.0445	0	0.2342	0.4668	0.04656	0.388	0	0.003593	0.02278	0.03368	0.2571	0.247	0.4665	0.008341	0.08574
112268022	0.005374	0.004091	0.03106	0.002558	0.01013	0.008141	0.1742	0.1324	0.03109	0.03328	0.1174	0.009148	0.01995	0.02336	0	0.02259	0.08102	0.004062	0.1146	0.001849	0	0.005034	0.0221	0.06845	0.2081	0.04903	0.001152	0.03553
286046	0.1456	0.04928	0.03915	0.1271	0.04746	0.4903	1.73	0.6079	0.3801	0.7324	0.4773	0.2837	0.3168	0.3739	0.02671	0.2288	0.2506	0.2507	0.4817	0.08071	0.03885	0.3676	0.2521	0.5911	0.8872	0.7045	0.1596	1.712
693183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2981	0	0	0.2393	0	0	0	0	0.3749	0	0	0	0.382
101929269	0	0	0.03208	0	0	0	0	0	0	0.05685	0	0	0	0	0	0	0	0.03007	0	0	0	0	0.05165	0	0.2957	0	0	0.05844
107986915	0	0	0	0	0	0	0	0	0	0.03637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66036	9.18	4.39	3.495	6.75	3.131	3.517	8.125	5.172	3.157	8.275	4.757	6.065	2.195	2.676	0.4812	2.296	2.702	3.321	1.895	5.042	6.726	2.471	3.598	2.65	4.997	5.005	2.292	4.43
101929290	0.05147	0.1633	0.1383	0.03062	0.1078	0.1392	0.3355	0.03962	0.06767	0.2759	0.1171	0.3724	0.1303	0.2943	0.03862	0.02459	0.1056	0.09726	0.01974	0.1549	0.5704	0	0.1671	0	0.1196	0.2013	0.1104	0.1575
83650	0.1008	0.03198	0.01693	0	0.09238	0.02727	0.2347	0.07759	0.04417	0.06003	0.09175	0.0429	0.04253	0.2306	0	0.02407	0.02584	0.1428	0.1353	0.04334	0.02327	0	0.02727	0.6056	1.483	0.2299	0.2701	0.8638
157739	0.1115	0.3396	0.02997	0	0.1051	0	0.1246	0	0.0391	0.07969	0.1421	0	0.01882	0.2041	0.01673	0.1705	0.05718	0.3652	0.154	0.03836	0.0206	0.05223	0.1207	0.2412	0.1382	0	0	0.2184
100129129	0.02719	0.1725	0	0	0	0	0.1519	0	0.0715	0	0.0495	0	0.02295	0.311	0	0.1559	0	0.3597	0.292	0	0	0.03184	0.05884	0.2287	0	0.03544	0.02915	0.1665
83656	0	0.1886	0.03328	0.02947	0	0	0.1384	0	0	0.0295	0	0.04216	0.0418	0.05665	0	0.1656	0	0.078	0.019	0	0	0.348	0.05359	0.02976	0	0	0	0.2122
83648	0.486	0.1363	0.5924	0.1009	2.51	0.06115	4.421	0.3916	1.744	0.2558	0.8643	1.159	0.4197	0.8209	0.05513	0.1674	0.2898	0.8828	2.627	0.243	0.1305	7.975	0.318	1.413	0.1488	0.3168	0.04241	6.504
640	0.689	0.213	0.1306	0	4.173	0	0.04936	0.4624	0.03871	0.05261	0.1769	2.722	0.5815	0.1718	0.3314	0.9621	0.3488	0.1447	0.4201	0.4634	0.06526	0.0931	0.1338	0.1486	0.02736	0.03454	0.1136	56.78
105379241	0	0	0.08868	0	0.04608	0	0	0	0.07711	0	0	0.1498	0.1485	0	0	0.1261	0	0.7758	0.6412	0.07566	0	0	0	0	0	0	0	1.293
83655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379242	0.4258	0.05687	0.2485	0.02666	0.4108	0	0.7095	1.363	0.02946	1.935	0.0102	0	3.801	0.03845	0.3363	0.4389	0.316	1.475	0.318	0	0.03104	0	0.2061	1.077	0.01735	3.929	0.9249	0.1372
2626	0.02312	2.325	1.367	0	0.1241	0	6.815	5.354	3.071	0.04131	0.01579	0.00492	2	0.07935	1.744	2.773	2.277	2.516	2.399	0	0	0.5077	0.8445	0.9309	0.01791	23.17	0.4772	1.564
106635531	0	0.1949	0.1032	0	0	0	0.2861	0.5913	0	0.183	0	0	0.1296	0	0	0	0	0.09676	0	0	0	0	0	0.1846	0	0.4005	0	0
606553	0	0.1171	0.1963	0	0.008054	0	0.4869	0.2604	0.09435	0.03663	0	0.01309	0.06489	0	0.1385	0.1322	0.1577	0.1162	0.2005	0	0	0.05402	0.06656	0.01848	0	1.383	0.01649	0.1318
252969	16.14	10.74	21.25	14.78	12.22	10.76	28.72	16.24	6.785	17.47	17.9	13.75	7.328	8.865	3.854	5.101	8.972	7.46	15.41	10.34	8.796	7.183	6.947	19.13	16.14	19.47	20.99	16.54
105379243	6.356	4.992	7.016	4.681	3.963	11.79	21.51	10.17	2.653	8.711	7.255	6.826	5.874	4.154	2.082	3.855	3.104	6.545	25.31	5.552	3.866	6.792	3.657	12.43	11.01	8.547	14.71	9.634
2222	107.1	56.5	113.6	168.5	31.54	63.57	67.74	122.1	41.31	100.9	42.56	67.28	38.28	36.37	19.34	38.42	52.62	31.48	86.52	56.77	69.15	65.41	34.26	42.57	22.71	102.4	53.42	62.3
1508	2055	477.2	271.6	1675	694.9	7149	951.3	712	736	697	1636	1006	374.2	573.2	469.3	538.4	521.1	590.9	270.9	509.6	407	341.8	389.5	508.4	377.2	312.9	599.6	363.5
105379244	0.3804	0	0.2272	0	0.06641	0.2744	0.1574	0.06508	0	2.265	0.07695	0	0.107	0.04835	0.03172	0.08076	0.02167	0.1864	0	0.0727	0	0	0.04573	0.1016	0	0.2755	0	0
112268017	1.901	0	0.3798	0.7948	0.4037	0.3336	0.0957	0.03955	0.1351	0.4284	0.04677	0	0.2602	0.2351	0.03855	0.3927	0.0527	0.3236	0.03942	0	0	0.06017	0	0.3087	0.1592	0.2009	0	0
613210	0.1277	0	0.08581	0.1519	0.06688	0	0.2378	0	0	0.6084	0	0	0.1078	0.4382	0	0	0	0.7239	0	0	0	0	0	0	0	0	0.1369	0
613209	0.1293	0	0.2607	0	0	0	0	0	0.1134	0.154	0.2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1386	0
613211	0.04905	0	0.01099	0	0.05138	0.01769	0.03045	0.02517	0.04299	0.6037	0.02977	0	0.05519	0	0	0	0	0.2163	0	0	0	0	0	0.03929	0	0	0	0
105379245	2.121	0	0.05482	1.553	0.2991	1.589	0.1519	0.4396	0.286	4.955	0.2228	0	1.514	0.3732	0.4897	0.1559	0.1673	3.802	0.2503	0	0.07533	0.09552	0	0.2941	0.1263	0.1063	0.08745	0
105379246	2.119	0	0.08135	1.152	0.3804	0.7859	0.4509	0.5126	0.2122	2.235	0.0551	0.05152	0.8173	0.06923	0.1817	0	0.03104	1.601	0	0.05205	0.0559	0	0	0	0	0.0789	0	0
100133267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728957	0	0	0	0	0	0	0	0	0	0	0.01444	0	0	0	0	0	0	0.004995	0	0	0	0	0	0	0	0	0	0
100132923	0.763	0.4303	1.177	1.042	0.444	0.214	1.158	1.762	1.932	0.2019	0.746	0.2405	0.4531	0.8403	0	0.08099	0.1594	0.1068	0.08671	0.0729	0.07828	1.125	0.3975	0.3056	1.007	0.2947	1.181	0.1384
392196	0	0	0	0.02501	0	0.02274	0	0	0.01842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02253	0
392197	0	0	0.01277	0	0	0	0	0	0.01665	0.02263	0.01729	0	0	0.02173	0	0.0363	0	0	0	0	0	0.02225	0.02056	0	0.08827	0	0	0
377630	0	0	0.01277	0	0	0	0.03538	0.04388	0	0	0	0.01617	0	0.04346	0	0	0	0	0	0	0	0.04449	0.02056	0.04566	0.02942	0	0	0
729689	0.07662	0.04861	0.2574	0.09116	0	0	0.214	0.02949	0.1343	0.04563	0.06974	0.03261	0	0.08763	0	0	0.05893	0.1448	0.08816	0.03294	0.07075	0	0.04145	0.04603	0	0	0.1232	0.0469
85002	2.055	1.52	2.262	4.301	0.8834	0.5905	2.389	1.659	1.944	0.9117	2.097	0.3258	0.4546	1.727	1.021	0.7245	1.585	1.152	1.338	1.067	0.9229	0.5478	1.135	3.236	0.4391	1.875	1.755	0.5727
619423	2.751	0.9143	1.023	10.02	0.446	0.4253	1.495	1.046	1.148	0.4096	1.222	0.3345	0.152	1.143	0.2212	0.5163	0.5542	0.3404	0.1759	0.5915	0.5898	0.3452	1.116	1.594	0.1268	0.7258	1.018	0.5012
245940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133172	1.015	0.3469	1.286	0.4646	0.6749	0.2113	0.4364	1.142	1.506	0.3256	1.529	0.06647	0.3955	0.5806	0.3516	0.1865	0.781	0.09838	0	0.06716	0.07212	0	0.6338	0.3754	0	0.1018	0.3349	0.4781
649352	0.05787	0	0	0	0	0	0	0	0	0.06892	0	0	0	0.06619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245912	0	0.2032	0.1076	0.1905	0.4193	0	0.5965	1.109	0.2807	0.3814	0.8746	0	0.5405	0.1832	0	0.153	0.4106	0	0	0	0.1479	0	0.3465	0.1924	0.496	0.2087	0.1717	0.7842
389633	0.03192	0.04051	0.1287	0.03798	0	0	0.1486	0.01229	0.1539	0.03802	0.02906	0	0	0.03651	0	0	0.01637	0.08043	0.06122	0	0	0.03738	0.03454	0.05754	0	0.02081	0.1027	0.07817
653333	1.051	1.965	2.18	1.053	0.7915	0.3989	1.957	1.39	2.617	0.8122	0.6711	0.2981	0.2955	1.834	1.065	0.5811	1.342	0.8591	0.5373	0.745	0.834	0.4748	0.9772	2.724	0.3425	1.61	1.284	0.3836
100506990	8.445	2.291	2.138	31.61	1.102	1.962	5.952	3.766	1.793	0.4942	4.52	1.066	0.6881	3.722	0.1967	2.038	1.142	1.192	1.184	2.429	2.286	1.057	3.056	4.392	0.8231	1.775	2.974	2.986
729732	0.5472	0.3086	2.227	0.1537	0.1194	4.375	0.6936	1.346	0.1332	0.2172	0.2145	0.02588	0.3207	0.3216	1.842	0.6244	0.7327	1.312	1.131	0.1046	0.1334	0.178	0.5345	1.279	0.2236	6.548	0.497	0.5025
100847038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91694	27.08	14.5	45.17	20.64	17.71	30.49	62.23	21.42	4.701	17.49	4.772	8.821	26.94	9.98	13.93	20.43	16.29	20.22	49.63	31.56	48.94	7.198	18.11	11.22	4.865	53.26	9.346	11.68
100500870	0	0	1.114	0	0.4342	0.8972	3.861	0.3191	0.3634	0	0.3774	0	1.05	0	0	0.7921	0	1.044	1.272	0.3565	1.531	0	0.4486	0.4982	0	1.081	0	0.5076
100500838	0	0	1.291	0	0.5032	1.04	4.473	0.3698	0.4211	0	0.4373	0	1.216	0	0	0.9179	0	0.9077	1.106	0.4131	1.774	0	0.5198	0.5772	0	1.252	0	0.5881
340357	5.534	0.6467	7.959	11.98	0.9025	3.335	25.72	3.176	0.06382	1.098	0.1767	0	11.71	8.633	3.169	23.46	1.083	8.82	2.737	14.03	26.69	0.05684	3.886	2.071	0	3.385	13.84	0.416
101409254	5.731	32.27	47.53	24.93	1.844	10.21	13.67	1.516	0	4.123	0.163	0	45.24	47.18	5.957	37.58	0.9489	3.083	47.67	4.466	7.828	0.4194	20.35	1.004	0.2773	11.36	11.26	0.2923
105379289	0	0.05566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57604	0.9036	0.2368	0.848	0.482	0.9837	12.86	1.047	0.9526	1.128	0.09358	2.376	0.07523	3.06	0.4802	0.2063	0.319	0.6346	1.529	0.4878	0.152	0.2109	0.2933	3.43	1.449	7.955	0.8961	0.3132	0.1172
10395	13.1	9.769	21.17	18.99	2.729	15.32	26.33	38.13	8.348	20.23	31.13	15.76	5.306	5.39	1.607	6.653	16.03	5.893	16.35	45.14	49.01	1.671	30.42	5.445	22.04	18.99	4.688	10.56
101930149	0	0	0	0	0	0	0.04502	0	0	0	0.007335	0.006858	0	0.01843	0	0	0.004132	0	0	0	0.04464	0.009435	0	0.009682	1.335	0.02101	0	0.02959
157773	0.6607	2.867	2.506	0.8368	2.098	3.69	9.209	87.86	2.615	118.8	3.376	11.21	3.831	0.6826	0.5757	1.609	3.137	7.021	0.4087	0.4032	0.1181	0.549	2.398	0.9732	3.136	5.056	0.6397	1.931
