Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Notch Signaling Pathway (GO:0045747),2/33,0.0066209428786888,0.0237715780463767,0,0,17.82706093189964,89.4475900277032,SRC;STAT3
GO_Biological_Process_2023,Positive Regulation Of Small Molecule Metabolic Process (GO:0062013),2/33,0.0066209428786888,0.0237715780463767,0,0,17.82706093189964,89.4475900277032,APP;AKT1
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),2/33,0.0066209428786888,0.0237715780463767,0,0,17.82706093189964,89.4475900277032,TNF;RHOA
GO_Biological_Process_2023,Positive Regulation Of Kinase Activity (GO:0033674),3/104,0.0067772000148122,0.0242741058222841,0,0,8.293822339980476,41.42093487225617,CD74;CD4;EGFR
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),3/105,0.0069582245172713,0.024604310075142,0,0,8.212096106048053,40.79630507905272,BCL2;CTNNB1;TNF
GO_Biological_Process_2023,Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),3/105,0.0069582245172713,0.024604310075142,0,0,8.212096106048053,40.79630507905272,APP;IL1B;WNT7B
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),3/105,0.0069582245172713,0.024604310075142,0,0,8.212096106048053,40.79630507905272,BCL2;BRCA1;TP53
GO_Biological_Process_2023,Regulation Of Metal Ion Transport (GO:0010959),2/34,0.0070180079073391,0.024604310075142,0,0,17.26909722222222,85.64221723890843,CD4;BCL2
GO_Biological_Process_2023,Cellular Response To Hydrogen Peroxide (GO:0070301),2/34,0.0070180079073391,0.024604310075142,0,0,17.26909722222222,85.64221723890843,IL6;RPS3
GO_Biological_Process_2023,Response To Estrogen (GO:0043627),2/34,0.0070180079073391,0.024604310075142,0,0,17.26909722222222,85.64221723890843,EP300;BRCA1
GO_Biological_Process_2023,Embryonic Limb Morphogenesis (GO:0030326),2/34,0.0070180079073391,0.024604310075142,0,0,17.26909722222222,85.64221723890843,HDAC1;CTNNB1
